,Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating,Vehicle Images
151,10-07-2024 18:38,18:38:00,CNR4880622143,Success,CID602848,eBike,Rajajinagar,Kammanahalli,No Reason,No Reason,No,,296,UPI,34,3.3,4.2,#NAME?
152,27-07-2024 03:13,03:13:00,CNR2841702950,Success,CID268274,Auto,Sarjapur Road,Sarjapur Road,No Reason,No Reason,No,,337,UPI,18,4.5,4.2,#NAME?
153,09-07-2024 14:52,14:52:00,CNR2747846957,Success,CID700413,Prime Sedan,Majestic,Malleshwaram,No Reason,No Reason,No,,896,UPI,45,4.0,4.1,#NAME?
154,05-07-2024 09:33,09:33:00,CNR4795488474,Success,CID943263,Prime Sedan,Peenya,Frazer Town,No Reason,No Reason,No,,151,Credit Card,11,4.0,4.8,#NAME?
155,06-07-2024 10:00,10:00:00,CNR6662649739,Success,CID295666,Auto,Ramamurthy Nagar,Banashankari,No Reason,No Reason,No,,940,Debit Card,7,3.2,3.5,#NAME?
156,10-07-2024 09:28,09:28:00,CNR2524442918,Success,CID471692,Prime Plus,Hulimavu,RT Nagar,No Reason,No Reason,No,,729,Credit Card,13,4.5,5.0,#NAME?
157,01-07-2024 10:12,10:12:00,CNR4977956798,Success,CID782900,Auto,Banashankari,Sarjapur Road,No Reason,No Reason,No,,128,Cash,1,4.6,4.8,#NAME?
158,26-07-2024 15:07,15:07:00,CNR2002215420,Success,CID109502,Prime SUV,Whitefield,BTM Layout,No Reason,No Reason,No,,274,Cash,42,4.0,3.4,#NAME?
159,13-07-2024 04:23,04:23:00,CNR9590311980,Success,CID957268,Auto,Bannerghatta Road,Tumkur Road,No Reason,No Reason,Yes,Customer Demand,352,Cash,8,5.0,3.8,#NAME?
160,30-07-2024 05:14,05:14:00,CNR3124565731,Success,CID578023,Auto,Basavanagudi,Chickpet,No Reason,No Reason,No,,238,UPI,6,4.5,3.0,#NAME?
161,20-07-2024 11:34,11:34:00,CNR6090870401,Success,CID301446,Prime SUV,Ramamurthy Nagar,KR Puram,No Reason,No Reason,No,,477,Cash,19,4.1,4.3,#NAME?
162,23-07-2024 15:38,15:38:00,CNR9405757355,Success,CID176162,Auto,Richmond Town,Banashankari,No Reason,No Reason,No,,186,UPI,15,4.7,4.6,#NAME?
163,01-07-2024 11:55,11:55:00,CNR7078608984,Driver Not Found,CID926832,eBike,Shantinagar,Hebbal,No Reason,No Reason,,,117,,0,,,#NAME?
164,10-07-2024 18:52,18:52:00,CNR4166475803,Success,CID615978,Prime SUV,Banashankari,Yelahanka,No Reason,No Reason,No,,193,UPI,13,3.8,3.2,#NAME?
165,06-07-2024 12:51,12:51:00,CNR3641224150,Success,CID431557,Mini,Majestic,Magadi Road,No Reason,No Reason,No,,395,UPI,41,4.3,4.8,#NAME?
166,14-07-2024 16:42,16:42:00,CNR7307808711,Success,CID928859,Prime SUV,MG Road,BTM Layout,No Reason,No Reason,No,,857,Cash,45,4.7,4.0,#NAME?
167,16-07-2024 22:49,22:49:00,CNR9207534980,Canceled by Driver,CID926602,Prime Plus,Whitefield,Kammanahalli,No Reason,Customer related issue,,,819,,0,,,#NAME?
168,13-07-2024 10:16,10:16:00,CNR8478607960,Success,CID374876,Prime Sedan,Shivajinagar,BTM Layout,No Reason,No Reason,No,,484,UPI,16,4.1,4.5,#NAME?
169,04-07-2024 08:50,08:50:00,CNR6867991693,Success,CID139968,Prime Plus,Bellandur,Indiranagar,No Reason,No Reason,No,,648,Cash,3,4.9,4.8,#NAME?
170,04-07-2024 11:55,11:55:00,CNR4134417165,Success,CID298474,Bike,Ulsoor,Whitefield,No Reason,No Reason,No,,153,Cash,20,4.1,3.9,#NAME?
171,21-07-2024 01:50,01:50:00,CNR6026842144,Success,CID533256,Prime SUV,Bannerghatta Road,Padmanabhanagar,No Reason,No Reason,No,,232,Credit Card,28,4.3,4.7,#NAME?
172,05-07-2024 08:41,08:41:00,CNR1373400641,Canceled by Driver,CID137733,Mini,Shivajinagar,Kadugodi,No Reason,More than permitted people in there,,,478,,0,,,#NAME?
173,01-07-2024 05:01,05:01:00,CNR7756361076,Canceled by Driver,CID843494,Auto,Koramangala,Hebbal,No Reason,Customer was coughing/sick,,,850,,0,,,#NAME?
174,06-07-2024 00:38,00:38:00,CNR1058833099,Success,CID705304,Bike,Frazer Town,Jayanagar,No Reason,No Reason,No,,673,Cash,25,4.1,3.6,#NAME?
175,22-07-2024 12:46,12:46:00,CNR8150133799,Driver Not Found,CID406881,eBike,Chickpet,HSR Layout,No Reason,No Reason,,,315,,0,,,#NAME?
176,20-07-2024 00:11,00:11:00,CNR3136784868,Success,CID703583,Prime SUV,Shivajinagar,Indiranagar,No Reason,No Reason,No,,1033,Cash,2,4.1,3.6,#NAME?
177,17-07-2024 03:54,03:54:00,CNR2919641369,Canceled by Customer,CID137586,Prime SUV,Tumkur Road,Langford Town,Driver is not moving towards pickup location,No Reason,,,825,,0,,,#NAME?
178,23-07-2024 23:49,23:49:00,CNR4311649934,Canceled by Customer,CID379072,Prime SUV,Sahakar Nagar,Hosur Road,Wrong Address,No Reason,,,213,,0,,,#NAME?
179,28-07-2024 13:53,13:53:00,CNR8258871692,Driver Not Found,CID804974,Auto,Peenya,Cox Town,No Reason,No Reason,,,125,,0,,,#NAME?
180,29-07-2024 00:08,00:08:00,CNR7844432925,Success,CID635965,Prime SUV,Electronic City,KR Puram,No Reason,No Reason,No,,362,Cash,36,4.1,4.6,#NAME?
181,03-07-2024 16:49,16:49:00,CNR3149119791,Success,CID606573,Mini,Hebbal,Ulsoor,No Reason,No Reason,No,,471,Credit Card,22,3.5,3.3,#NAME?
182,01-07-2024 22:15,22:15:00,CNR6545513695,Success,CID932866,Prime SUV,Kengeri,Devanahalli,No Reason,No Reason,No,,163,UPI,23,4.3,4.3,#NAME?
183,13-07-2024 03:12,03:12:00,CNR6427297269,Success,CID418039,Mini,Shivajinagar,KR Puram,No Reason,No Reason,No,,142,Cash,6,3.8,3.6,#NAME?
184,25-07-2024 03:49,03:49:00,CNR1684336791,Canceled by Customer,CID339379,Prime Plus,HSR Layout,Kengeri,AC is Not working,No Reason,,,451,,0,,,#NAME?
185,05-07-2024 09:23,09:23:00,CNR8107628541,Canceled by Customer,CID131079,Prime SUV,Peenya,Kadugodi,Driver is not moving towards pickup location,No Reason,,,358,,0,,,#NAME?
186,03-07-2024 18:16,18:16:00,CNR8516392891,Success,CID214348,Prime Sedan,Shivajinagar,Kadugodi,No Reason,No Reason,No,,365,Cash,36,4.9,4.0,#NAME?
187,12-07-2024 12:38,12:38:00,CNR5043217856,Canceled by Driver,CID298396,Auto,Sarjapur Road,Chamarajpet,No Reason,Personal & Car related issue,,,752,,0,,,#NAME?
188,18-07-2024 17:39,17:39:00,CNR7829903493,Canceled by Driver,CID459892,eBike,Indiranagar,Kammanahalli,No Reason,Customer was coughing/sick,,,531,,0,,,#NAME?
189,17-07-2024 22:51,22:51:00,CNR4290294193,Canceled by Driver,CID451045,Auto,Richmond Town,Sahakar Nagar,No Reason,Customer was coughing/sick,,,111,,0,,,#NAME?
190,30-07-2024 17:37,17:37:00,CNR4330381266,Success,CID215319,Auto,Banashankari,Rajarajeshwari Nagar,No Reason,No Reason,No,,216,UPI,5,4.4,4.3,#NAME?
191,11-07-2024 10:25,10:25:00,CNR6146948780,Success,CID988392,eBike,Bannerghatta Road,Kammanahalli,No Reason,No Reason,No,,147,UPI,39,3.3,3.2,#NAME?
192,23-07-2024 06:51,06:51:00,CNR4211386643,Canceled by Driver,CID351096,eBike,RT Nagar,HSR Layout,No Reason,Customer related issue,,,433,,0,,,#NAME?
193,21-07-2024 16:24,16:24:00,CNR5828080027,Success,CID562246,Prime Plus,Sarjapur Road,Banashankari,No Reason,No Reason,No,,664,UPI,24,3.6,4.4,#NAME?
194,24-07-2024 00:10,00:10:00,CNR5043719137,Success,CID638458,Mini,Banashankari,Kammanahalli,No Reason,No Reason,No,,159,UPI,40,4.0,4.7,#NAME?
195,28-07-2024 16:31,16:31:00,CNR2332223815,Success,CID557188,Mini,Whitefield,Ramamurthy Nagar,No Reason,No Reason,No,,556,UPI,27,5.0,3.2,#NAME?
196,24-07-2024 02:27,02:27:00,CNR5863244684,Success,CID798517,eBike,Hebbal,HSR Layout,No Reason,No Reason,Yes,Customer Demand,184,Cash,2,4.3,4.4,#NAME?
197,19-07-2024 22:54,22:54:00,CNR2051641681,Success,CID776786,Auto,Ulsoor,Kadugodi,No Reason,No Reason,No,,295,Cash,6,3.5,3.2,#NAME?
198,04-07-2024 00:38,00:38:00,CNR6963252366,Success,CID565564,Bike,Yeshwanthpur,Kadugodi,No Reason,No Reason,No,,794,Cash,25,4.8,4.0,#NAME?
199,02-07-2024 22:59,22:59:00,CNR6561084640,Success,CID983895,Bike,Kengeri,Magadi Road,No Reason,No Reason,No,,330,Cash,27,4.0,4.1,#NAME?
200,03-07-2024 18:29,18:29:00,CNR8606343558,Success,CID193075,Bike,Kadugodi,Yeshwanthpur,No Reason,No Reason,No,,187,UPI,34,4.9,3.8,#NAME?
201,24-07-2024 10:52,10:52:00,CNR6129451090,Success,CID579290,Prime Sedan,Shantinagar,Bannerghatta Road,No Reason,No Reason,No,,487,Cash,9,3.6,3.8,#NAME?
202,19-07-2024 23:19,23:19:00,CNR8991153488,Canceled by Driver,CID563608,eBike,Vijayanagar,Kadugodi,No Reason,Personal & Car related issue,,,426,,0,,,#NAME?
203,14-07-2024 08:16,08:16:00,CNR3555127202,Success,CID334563,Auto,Koramangala,Varthur,No Reason,No Reason,No,,229,Cash,15,4.6,5.0,#NAME?
204,30-07-2024 18:06,18:06:00,CNR2478670622,Success,CID381271,Prime Plus,Hennur,Hosur Road,No Reason,No Reason,No,,445,UPI,48,4.9,4.6,#NAME?
205,29-07-2024 12:13,12:13:00,CNR2637746164,Success,CID131513,Auto,Hebbal,Majestic,No Reason,No Reason,No,,134,Cash,8,3.3,4.0,#NAME?
206,16-07-2024 10:32,10:32:00,CNR1098685369,Success,CID366678,Auto,Basavanagudi,Nagarbhavi,No Reason,No Reason,No,,119,Cash,9,4.2,4.0,#NAME?
207,02-07-2024 18:20,18:20:00,CNR3013333422,Driver Not Found,CID377403,eBike,Kadugodi,Hennur,No Reason,No Reason,,,214,,0,,,#NAME?
208,30-07-2024 09:17,09:17:00,CNR6731320458,Success,CID470881,Prime Sedan,Hosur Road,Koramangala,No Reason,No Reason,No,,113,Cash,14,4.9,3.6,#NAME?
209,28-07-2024 10:17,10:17:00,CNR1523677800,Canceled by Driver,CID967088,Prime SUV,Ramamurthy Nagar,Kammanahalli,No Reason,Personal & Car related issue,,,362,,0,,,#NAME?
210,09-07-2024 20:36,20:36:00,CNR5683291566,Success,CID221217,Prime SUV,Sahakar Nagar,Indiranagar,No Reason,No Reason,No,,545,UPI,6,3.3,4.9,#NAME?
211,11-07-2024 10:28,10:28:00,CNR9411398805,Success,CID416695,Prime Plus,Padmanabhanagar,RT Nagar,No Reason,No Reason,No,,498,Cash,11,3.2,4.3,#NAME?
212,15-07-2024 22:51,22:51:00,CNR7845975089,Driver Not Found,CID221620,Bike,RT Nagar,Ulsoor,No Reason,No Reason,,,117,,0,,,#NAME?
213,03-07-2024 22:59,22:59:00,CNR3855977560,Canceled by Driver,CID634914,Prime Sedan,Hulimavu,Richmond Town,No Reason,More than permitted people in there,,,230,,0,,,#NAME?
214,25-07-2024 01:44,01:44:00,CNR6774178719,Success,CID902361,eBike,KR Puram,Marathahalli,No Reason,No Reason,No,,304,Cash,28,3.6,3.0,#NAME?
215,27-07-2024 13:10,13:10:00,CNR4046969463,Canceled by Driver,CID788327,Prime Plus,Koramangala,Devanahalli,No Reason,Personal & Car related issue,,,318,,0,,,#NAME?
216,01-07-2024 21:22,21:22:00,CNR4475747544,Success,CID337010,Prime Sedan,Chickpet,Langford Town,No Reason,No Reason,No,,130,Cash,18,3.1,4.9,#NAME?
217,07-07-2024 16:37,16:37:00,CNR5165798104,Success,CID831932,Bike,Bannerghatta Road,Koramangala,No Reason,No Reason,No,,419,Cash,12,4.7,4.2,#NAME?
218,05-07-2024 15:15,15:15:00,CNR4392965412,Canceled by Driver,CID966732,Prime SUV,Kammanahalli,Richmond Town,No Reason,Customer related issue,,,399,,0,,,#NAME?
219,22-07-2024 19:30,19:30:00,CNR1167401662,Driver Not Found,CID981323,Mini,JP Nagar,Hulimavu,No Reason,No Reason,,,2900,,0,,,#NAME?
220,27-07-2024 11:39,11:39:00,CNR2822610940,Success,CID301559,Bike,Mysore Road,Yelahanka,No Reason,No Reason,No,,121,Cash,31,4.2,3.1,#NAME?
221,14-07-2024 01:07,01:07:00,CNR6691577601,Success,CID983207,Prime Sedan,MG Road,RT Nagar,No Reason,No Reason,No,,107,UPI,27,3.5,3.3,#NAME?
222,17-07-2024 21:09,21:09:00,CNR9445908039,Canceled by Customer,CID921864,Mini,Hosur Road,Banashankari,Driver is not moving towards pickup location,No Reason,,,424,,0,,,#NAME?
223,21-07-2024 20:34,20:34:00,CNR3423157511,Canceled by Driver,CID704228,Bike,Electronic City,Nagarbhavi,No Reason,Customer was coughing/sick,,,307,,0,,,#NAME?
224,19-07-2024 17:32,17:32:00,CNR1324239592,Success,CID647625,eBike,KR Puram,Kammanahalli,No Reason,No Reason,No,,583,Cash,40,4.5,4.2,#NAME?
225,05-07-2024 01:18,01:18:00,CNR8086928686,Canceled by Driver,CID506037,Mini,Nagarbhavi,MG Road,No Reason,Personal & Car related issue,,,325,,0,,,#NAME?
226,22-07-2024 05:44,05:44:00,CNR3412387949,Success,CID786300,Prime Sedan,Majestic,Hulimavu,No Reason,No Reason,No,,216,UPI,33,4.4,4.5,#NAME?
227,07-07-2024 06:55,06:55:00,CNR9728294566,Canceled by Driver,CID444964,Mini,Indiranagar,Whitefield,No Reason,Customer related issue,,,337,,0,,,#NAME?
228,17-07-2024 21:06,21:06:00,CNR3797886537,Success,CID692922,Prime SUV,KR Puram,Yeshwanthpur,No Reason,No Reason,No,,373,Cash,26,4.6,4.1,#NAME?
229,16-07-2024 03:12,03:12:00,CNR2918335042,Canceled by Customer,CID267651,Bike,Magadi Road,Vijayanagar,Change of plans,No Reason,,,121,,0,,,#NAME?
230,23-07-2024 08:56,08:56:00,CNR7683288053,Success,CID472301,Prime Plus,Vijayanagar,KR Puram,No Reason,No Reason,No,,584,UPI,18,3.1,3.3,#NAME?
231,30-07-2024 04:29,04:29:00,CNR7308621555,Canceled by Customer,CID255257,Mini,Sahakar Nagar,Whitefield,AC is Not working,No Reason,,,372,,0,,,#NAME?
232,01-07-2024 23:33,23:33:00,CNR6893200456,Canceled by Driver,CID590573,Prime SUV,Whitefield,Rajarajeshwari Nagar,No Reason,Personal & Car related issue,,,482,,0,,,#NAME?
233,28-07-2024 01:48,01:48:00,CNR8506315424,Canceled by Customer,CID384102,Mini,Hosur Road,Peenya,Wrong Address,No Reason,,,169,,0,,,#NAME?
234,07-07-2024 05:42,05:42:00,CNR6289456005,Driver Not Found,CID341767,Bike,Malleshwaram,Malleshwaram,No Reason,No Reason,,,655,,0,,,#NAME?
235,26-07-2024 10:10,10:10:00,CNR3652386033,Success,CID718764,Bike,Jayanagar,MG Road,No Reason,No Reason,No,,398,UPI,4,3.3,3.3,#NAME?
236,24-07-2024 11:32,11:32:00,CNR7500140086,Success,CID711398,Prime SUV,Langford Town,Tumkur Road,No Reason,No Reason,No,,198,Cash,2,3.3,3.6,#NAME?
237,15-07-2024 09:55,09:55:00,CNR9206491878,Driver Not Found,CID219381,Prime Sedan,Rajajinagar,Padmanabhanagar,No Reason,No Reason,,,482,,0,,,#NAME?
238,29-07-2024 03:17,03:17:00,CNR1508971604,Success,CID902685,Prime Sedan,Hebbal,BTM Layout,No Reason,No Reason,No,,305,UPI,23,3.8,4.4,#NAME?
239,03-07-2024 15:14,15:14:00,CNR4004898445,Canceled by Driver,CID501660,Mini,Peenya,Padmanabhanagar,No Reason,More than permitted people in there,,,294,,0,,,#NAME?
240,06-07-2024 07:14,07:14:00,CNR8826275068,Success,CID257693,Prime Sedan,Richmond Town,Tumkur Road,No Reason,No Reason,No,,161,Cash,5,4.1,4.0,#NAME?
241,02-07-2024 13:18,13:18:00,CNR9942066704,Canceled by Driver,CID908062,Prime Sedan,Yelahanka,Sarjapur Road,No Reason,Customer related issue,,,404,,0,,,#NAME?
242,01-07-2024 10:09,10:09:00,CNR2361275900,Success,CID429569,Auto,Magadi Road,Peenya,No Reason,No Reason,No,,169,Cash,12,4.7,3.8,#NAME?
243,03-07-2024 09:20,09:20:00,CNR4419040819,Success,CID644474,Bike,Kengeri,Devanahalli,No Reason,No Reason,No,,501,UPI,49,4.5,3.1,#NAME?
244,07-07-2024 16:41,16:41:00,CNR1911058132,Success,CID309575,Mini,Mysore Road,Hosur Road,No Reason,No Reason,No,,101,Cash,1,3.6,3.7,#NAME?
245,20-07-2024 03:47,03:47:00,CNR8926984331,Success,CID860681,Auto,Kengeri,Shantinagar,No Reason,No Reason,No,,192,Cash,15,4.6,4.5,#NAME?
246,18-07-2024 12:57,12:57:00,CNR2191224963,Canceled by Driver,CID702491,Mini,Koramangala,Varthur,No Reason,More than permitted people in there,,,393,,0,,,#NAME?
247,04-07-2024 21:10,21:10:00,CNR6024993831,Canceled by Customer,CID689882,eBike,Cox Town,Kadugodi,AC is Not working,No Reason,,,414,,0,,,#NAME?
248,03-07-2024 04:20,04:20:00,CNR3704418934,Canceled by Customer,CID679996,Bike,Yeshwanthpur,Malleshwaram,Change of plans,No Reason,,,1816,,0,,,#NAME?
249,05-07-2024 06:38,06:38:00,CNR6259704301,Success,CID228411,Prime Sedan,Jayanagar,HSR Layout,No Reason,No Reason,No,,366,Cash,28,3.8,3.2,#NAME?
250,11-07-2024 00:22,00:22:00,CNR4588889454,Driver Not Found,CID955141,Prime SUV,Rajarajeshwari Nagar,Cox Town,No Reason,No Reason,,,417,,0,,,#NAME?
251,06-07-2024 08:41,08:41:00,CNR9102117353,Success,CID226904,Prime Plus,Cox Town,Magadi Road,No Reason,No Reason,No,,2884,UPI,48,3.8,4.9,#NAME?
252,25-07-2024 07:33,07:33:00,CNR9855871509,Canceled by Driver,CID750118,Prime Sedan,RT Nagar,Mysore Road,No Reason,Personal & Car related issue,,,371,,0,,,#NAME?
253,30-07-2024 19:29,19:29:00,CNR6491202733,Success,CID188757,Mini,Magadi Road,Cox Town,No Reason,No Reason,No,,175,UPI,2,3.4,3.3,#NAME?
254,11-07-2024 12:39,12:39:00,CNR1767970743,Success,CID989298,Bike,Peenya,Rajarajeshwari Nagar,No Reason,No Reason,No,,494,UPI,28,3.1,3.8,#NAME?
255,30-07-2024 12:04,12:04:00,CNR6136026561,Success,CID233895,eBike,HSR Layout,Bellandur,No Reason,No Reason,No,,441,UPI,27,3.1,3.1,#NAME?
256,23-07-2024 15:34,15:34:00,CNR7642653871,Success,CID877855,Prime Sedan,Banashankari,Sarjapur Road,No Reason,No Reason,No,,471,Cash,23,4.4,4.6,#NAME?
257,05-07-2024 21:57,21:57:00,CNR8369636566,Success,CID718559,Prime Plus,Indiranagar,Yelahanka,No Reason,No Reason,No,,389,Cash,14,3.2,4.6,#NAME?
258,16-07-2024 09:26,09:26:00,CNR8073437118,Canceled by Driver,CID580478,eBike,Hennur,Langford Town,No Reason,Customer related issue,,,202,,0,,,#NAME?
259,08-07-2024 22:13,22:13:00,CNR5116585243,Canceled by Driver,CID847377,Auto,Tumkur Road,Ulsoor,No Reason,Customer was coughing/sick,,,253,,0,,,#NAME?
260,09-07-2024 18:33,18:33:00,CNR9699923253,Success,CID398168,Prime SUV,Indiranagar,Basavanagudi,No Reason,No Reason,No,,882,Cash,43,3.2,4.1,#NAME?
261,16-07-2024 08:35,08:35:00,CNR1201589640,Canceled by Customer,CID539191,Prime Sedan,Banashankari,Cox Town,Driver asked to cancel,No Reason,,,176,,0,,,#NAME?
262,08-07-2024 19:31,19:31:00,CNR1689403754,Success,CID515450,Mini,Devanahalli,Hosur Road,No Reason,No Reason,No,,417,UPI,24,4.2,3.8,#NAME?
263,06-07-2024 23:56,23:56:00,CNR1501229480,Success,CID323779,Mini,Banashankari,Richmond Town,No Reason,No Reason,No,,130,Credit Card,41,3.5,4.5,#NAME?
264,14-07-2024 06:47,06:47:00,CNR8602417067,Success,CID771701,Prime SUV,Cox Town,Basavanagudi,No Reason,No Reason,No,,235,UPI,17,3.7,3.7,#NAME?
265,01-07-2024 09:16,09:16:00,CNR5180944150,Success,CID200875,Prime Sedan,Magadi Road,Bannerghatta Road,No Reason,No Reason,No,,325,Credit Card,21,4.7,5.0,#NAME?
266,05-07-2024 07:57,07:57:00,CNR5569548787,Success,CID141634,Prime Plus,Banashankari,Shivajinagar,No Reason,No Reason,No,,290,UPI,22,4.8,4.4,#NAME?
267,04-07-2024 23:51,23:51:00,CNR2826030097,Success,CID786912,Bike,Koramangala,Mysore Road,No Reason,No Reason,No,,131,Cash,20,4.4,3.1,#NAME?
268,23-07-2024 18:37,18:37:00,CNR4887495881,Canceled by Customer,CID916150,Prime SUV,Chamarajpet,Ramamurthy Nagar,AC is Not working,No Reason,,,148,,0,,,#NAME?
269,25-07-2024 02:41,02:41:00,CNR4946474476,Canceled by Customer,CID605609,Bike,Chamarajpet,BTM Layout,AC is Not working,No Reason,,,463,,0,,,#NAME?
270,24-07-2024 05:57,05:57:00,CNR5414099759,Success,CID387411,Prime Sedan,Rajajinagar,Ramamurthy Nagar,No Reason,No Reason,No,,339,UPI,17,3.1,3.4,#NAME?
271,08-07-2024 20:17,20:17:00,CNR2568139914,Driver Not Found,CID878056,Prime SUV,Whitefield,RT Nagar,No Reason,No Reason,,,314,,0,,,#NAME?
272,22-07-2024 03:32,03:32:00,CNR8892975500,Success,CID485817,Bike,Rajarajeshwari Nagar,Sahakar Nagar,No Reason,No Reason,No,,512,Cash,48,3.1,4.2,#NAME?
273,19-07-2024 14:31,14:31:00,CNR7552726236,Driver Not Found,CID398384,Prime Plus,Magadi Road,Chickpet,No Reason,No Reason,,,443,,0,,,#NAME?
274,03-07-2024 21:45,21:45:00,CNR1200026621,Success,CID233911,Prime SUV,Chickpet,Tumkur Road,No Reason,No Reason,No,,1467,UPI,32,4.7,3.5,#NAME?
275,04-07-2024 02:26,02:26:00,CNR4187447284,Driver Not Found,CID657255,Prime SUV,Ramamurthy Nagar,RT Nagar,No Reason,No Reason,,,353,,0,,,#NAME?
276,01-07-2024 07:28,07:28:00,CNR3659491874,Success,CID573670,Auto,KR Puram,Bannerghatta Road,No Reason,No Reason,No,,444,UPI,1,3.8,4.1,#NAME?
277,17-07-2024 07:05,07:05:00,CNR3623533429,Success,CID447644,Prime Plus,Basavanagudi,Yeshwanthpur,No Reason,No Reason,No,,476,UPI,23,3.1,4.9,#NAME?
278,13-07-2024 20:08,20:08:00,CNR3824632577,Canceled by Driver,CID713810,Bike,Sahakar Nagar,Koramangala,No Reason,Personal & Car related issue,,,142,,0,,,#NAME?
279,24-07-2024 06:37,06:37:00,CNR2817233926,Success,CID620466,eBike,Kengeri,Koramangala,No Reason,No Reason,No,,471,UPI,26,4.9,3.8,#NAME?
280,13-07-2024 11:05,11:05:00,CNR2091398962,Success,CID935203,eBike,Bannerghatta Road,Indiranagar,No Reason,No Reason,No,,382,Cash,21,3.6,4.2,#NAME?
281,01-07-2024 00:31,00:31:00,CNR5220085842,Canceled by Driver,CID775449,Prime Sedan,Rajajinagar,Bellandur,No Reason,Personal & Car related issue,,,401,,0,,,#NAME?
282,28-07-2024 10:43,10:43:00,CNR9795770576,Success,CID518512,Auto,Yelahanka,Basavanagudi,No Reason,No Reason,No,,148,Cash,18,3.1,4.1,#NAME?
283,15-07-2024 19:16,19:16:00,CNR4627809411,Success,CID463284,Auto,Shivajinagar,Electronic City,No Reason,No Reason,No,,204,UPI,11,4.8,3.4,#NAME?
284,17-07-2024 11:21,11:21:00,CNR4003939102,Success,CID193230,Mini,Varthur,Tumkur Road,No Reason,No Reason,No,,666,Cash,9,4.5,3.0,#NAME?
285,30-07-2024 05:53,05:53:00,CNR1308261538,Success,CID605780,eBike,Richmond Town,Rajarajeshwari Nagar,No Reason,No Reason,No,,425,UPI,5,4.8,4.4,#NAME?
286,17-07-2024 08:58,08:58:00,CNR1556710084,Success,CID201508,Prime Sedan,RT Nagar,JP Nagar,No Reason,No Reason,No,,172,Cash,41,3.1,4.2,#NAME?
287,27-07-2024 09:22,09:22:00,CNR4639016703,Success,CID649293,Prime Plus,Langford Town,Nagarbhavi,No Reason,No Reason,No,,398,Cash,35,4.9,3.5,#NAME?
288,07-07-2024 21:53,21:53:00,CNR3136156514,Canceled by Customer,CID270149,Prime Plus,Indiranagar,Sarjapur Road,Wrong Address,No Reason,,,741,,0,,,#NAME?
289,24-07-2024 09:47,09:47:00,CNR6635680436,Driver Not Found,CID740522,Prime Plus,Devanahalli,Jayanagar,No Reason,No Reason,,,446,,0,,,#NAME?
290,16-07-2024 01:47,01:47:00,CNR6522259243,Canceled by Driver,CID499536,Prime Sedan,Tumkur Road,Chamarajpet,No Reason,More than permitted people in there,,,315,,0,,,#NAME?
291,20-07-2024 02:52,02:52:00,CNR9257492650,Success,CID288060,Bike,MG Road,Shantinagar,No Reason,No Reason,No,,470,Cash,38,3.6,4.2,#NAME?
292,20-07-2024 04:03,04:03:00,CNR9054081319,Success,CID723227,Auto,JP Nagar,Bannerghatta Road,No Reason,No Reason,No,,106,UPI,7,3.4,4.9,#NAME?
293,04-07-2024 03:47,03:47:00,CNR3186546295,Success,CID529533,Prime Plus,Koramangala,Bannerghatta Road,No Reason,No Reason,No,,1468,Cash,31,4.7,4.2,#NAME?
294,11-07-2024 15:19,15:19:00,CNR5237090288,Canceled by Driver,CID422022,Prime SUV,Kadugodi,Jayanagar,No Reason,Personal & Car related issue,,,408,,0,,,#NAME?
295,04-07-2024 01:18,01:18:00,CNR9526078867,Success,CID900085,eBike,HSR Layout,Hulimavu,No Reason,No Reason,Yes,Customer Demand,1805,UPI,4,3.7,4.0,#NAME?
296,03-07-2024 13:51,13:51:00,CNR2055496400,Canceled by Customer,CID734557,Auto,Mysore Road,Sahakar Nagar,Driver asked to cancel,No Reason,,,2925,,0,,,#NAME?
297,22-07-2024 00:45,00:45:00,CNR1352748737,Driver Not Found,CID392228,Prime Sedan,Hebbal,Frazer Town,No Reason,No Reason,,,1048,,0,,,#NAME?
298,29-07-2024 18:24,18:24:00,CNR8505998754,Success,CID393226,Mini,Marathahalli,Shivajinagar,No Reason,No Reason,No,,360,UPI,1,4.4,4.7,#NAME?
299,08-07-2024 14:26,14:26:00,CNR3848737052,Canceled by Customer,CID999015,Mini,Varthur,Kengeri,Driver is not moving towards pickup location,No Reason,,,341,,0,,,#NAME?
300,27-07-2024 08:42,08:42:00,CNR3022399674,Success,CID791723,eBike,Sarjapur Road,Peenya,No Reason,No Reason,No,,310,Cash,2,3.1,4.9,#NAME?
301,15-07-2024 22:10,22:10:00,CNR4201304521,Success,CID207572,eBike,Kammanahalli,Frazer Town,No Reason,No Reason,No,,1289,Cash,3,4.4,3.3,#NAME?
302,08-07-2024 18:55,18:55:00,CNR9511092010,Success,CID643112,Mini,Majestic,KR Puram,No Reason,No Reason,No,,1540,UPI,12,3.4,4.6,#NAME?
